2011071314, 0110150807111606
2011071313, 0204161206181403
2011071312, 0304100618081402
2011071311, 0203040910150818
2011071310, 0408021117152007
2011071309, 0416181210070111
2011071308, 1315011612022004
2011071307, 1510090612012003
2011071306, 2010160809151117
2011071305, 0809050616041301
2011071304, 0409190705161006
2011071303, 0805101113180414
2011071302, 1603151908141805
2011071301, 0910012003111219
2011071284, 0310181705110919
2011071283, 0109101815021413
2011071282, 1904180913141205
2011071281, 0817150111181003
2011071280, 1608180920110214
2011071279, 0206151317081604
2011071278, 0208071201031310
2011071277, 1309180310051116
2011071276, 1013030109112015
2011071275, 0502031211081909
2011071274, 1205040114091719
2011071273, 0806101201041814
2011071272, 0207051612041508
2011071271, 2016121309170206
2011071270, 0906171216141815
2011071269, 0419030801071113
2011071268, 1516070102091408
2011071267, 1114120518090719
2011071266, 1202091101081619
2011071265, 1718150206010907
2011071264, 1208010211150509
2011071263, 0305181110130812
2011071262, 1901100803152007
2011071261, 1509060216051412
2011071260, 1318010703041510
2011071259, 1511170716021803
2011071258, 1318140302041206
2011071257, 0519070204201817
2011071256, 0119110302140613
2011071255, 1112101819150408
2011071254, 1415111305190112
2011071253, 1108131401120503
2011071252, 1514190812061713
2011071251, 1807120306111514
2011071250, 1007201703130514
2011071249, 0305150420081806
2011071248, 1218081014011106
2011071247, 0420071408161902
2011071246, 0320051311150217
2011071245, 1115040617070809
2011071244, 0704051319171612
2011071243, 0912160701081318
2011071242, 0401161017022008
2011071241, 0716020112090619
2011071240, 0713141617201019
2011071239, 0201051215100308
2011071238, 0616111415131703
2011071237, 1520110412010714
2011071236, 1814091901031302
2011071235, 0608011914131112
2011071234, 1806081101020916
2011071233, 0315080518071614
2011071232, 0616170715051401
2011071231, 0109081305021620
2011071230, 0208201219091411
2011071229, 1901111808061712
2011071228, 0519090706181702
2011071227, 2006181303191614
2011071226, 0312100902181707
2011071225, 1109101204050201
2011071224, 0216180915100605
2011071223, 1217072006041411
2011071222, 1703090412061914
2011071221, 0613041005072011
2011071220, 1905081816020114
2011071219, 1805161520040206
2011071218, 0901150508160211
2011071217, 1116080509010307
2011071216, 0616030708111720
2011071215, 0211131217040920
2011071214, 1506071910081105
2011071213, 1502141812190820
2011071212, 0912170210070613
2011071211, 1704111908061507
2011071210, 1306100109151808
2011071209, 0907180211170406
2011071208, 0513041403112007
2011071207, 0913040118020717
2011071206, 0203051518131012
2011071205, 1011010918071403
2011071204, 1516201914071713
2011071203, 0718050611080116
2011071202, 1019030420070811
2011071201, 0213031020111517
2011071184, 0706021917030510
2011071183, 2002171508060105
2011071182, 2012071808171311
2011071181, 1812130917040507
2011071180, 1410160804070118
2011071179, 0319110804071514
2011071178, 0410020712091513
2011071177, 1307151216031701
2011071176, 1204050318130702
2011071175, 2011041607061815
2011071174, 1104021407170603
2011071173, 1016061201111317
2011071172, 1704140512091820
2011071171, 1402160503100918
2011071170, 0815021201090320
2011071169, 0304130511021714
2011071168, 0113180414070503
2011071167, 1311010809101806
2011071166, 1117120315190106
2011071165, 1309191107160302
2011071164, 0802090611101917
2011071163, 1011181903201714
2011071162, 0110131808042017
2011071161, 1705080716151004
2011071160, 0114171008060703
2011071159, 1411131701102005
2011071158, 0409131610190208
2011071157, 1320190302181408
2011071156, 1319020114150609
2011071155, 0908121607010613
2011071154, 0510021319030704
2011071153, 1113051502200804
2011071152, 1718190908131403
2011071151, 0911071410120620
2011071150, 0609192017011018
2011071149, 0614170110151311
2011071148, 1501181119080210
2011071147, 1413121603070805
2011071146, 1202112004060814
2011071145, 0607051301200314
2011071144, 0306180705140916
2011071143, 1311190607151802
2011071142, 1716131503100614
2011071141, 1905061407110410
2011071140, 0401020720161909
2011071139, 0507011318081917
2011071138, 1311031701140407
2011071137, 1713120711022010
2011071136, 0320171012041401
2011071135, 1802161509171108
2011071134, 1519051813060311
2011071133, 1413110317191205
2011071132, 1715031119081020
2011071131, 0916021419121708
2011071130, 0517021403090116
2011071129, 1310181109191514
2011071128, 0919121116081415
2011071127, 0408130714101116
2011071126, 1514081605092013
2011071125, 0816192007041809
2011071124, 0302071517121119
2011071123, 1205160906190210
2011071122, 0507160910111817
2011071121, 0818141606071909
2011071120, 1519010210071220
2011071119, 1019141511170516
2011071118, 0513161901091203
2011071117, 1410091603130402
2011071116, 1319100203042001
2011071115, 1918010403160617
2011071114, 1817041305151908
2011071113, 0602100718150903
2011071112, 1602110107140815
2011071111, 1401130308061609
2011071110, 1207181917130815
2011071109, 0710040605031511
2011071108, 1817140902030712
2011071107, 0604021619101707
2011071106, 1607091908060113
2011071105, 0501041115030912
2011071104, 2012130611021805
2011071103, 1908022003011014
2011071102, 0211201214040708
2011071101, 0715111910122016
2011071084, 1302031018052016
2011071083, 1309180112061908
2011071082, 1709120501150220
2011071081, 1604182006190111
2011071080, 0604102015011102
2011071079, 1220181503140617
2011071078, 0705191613021403
2011071077, 0918070812101613
2011071076, 1307201815191602
2011071075, 1109011508180513
2011071074, 1318190602071001
2011071073, 1814011611070613
2011071072, 0610050814091318
2011071071, 1419110213070801
2011071070, 0704130801172016
2011071069, 0918190407021008
2011071068, 1602070309011518
2011071067, 1610050804020913
2011071066, 0420100302111715
2011071065, 0610030916181120
2011071064, 0120061103170702
2011071063, 1816131415110205
2011071062, 0512181620191517
2011071061, 1917181203111604
2011071060, 0109111419180717
2011071059, 1804190620091401
2011071058, 0405201419180715
2011071057, 0708171113051012
2011071056, 1604051714070301
2011071055, 0914120613200719
2011071054, 0216190705200311
2011071053, 1820010402131609
2011071052, 1306120915201902
2011071051, 0514091504160813
2011071050, 0805190710010311
2011071049, 0806070911201204
2011071048, 1610081207060403
2011071047, 1715180105060911
2011071046, 0109140504071310
2011071045, 0819160910150218
2011071044, 0102090416171812
2011071043, 0512071620171815
2011071042, 0604090319070517
2011071041, 1810121703012006
2011071040, 1814070817110106
2011071039, 1703061907102014
2011071038, 0119101506090816
2011071037, 2005090119160706
2011071036, 0905152019041114
2011071035, 1719130912160403
2011071034, 1813012008120714
2011071033, 0820061918070403
2011071032, 0417010207131608
2011071031, 0803161806111920
2011071030, 1808060113030717
2011071029, 2015111801141712
2011071028, 1218200519030711
2011071027, 0809140302160415
2011071026, 0307190620091005
2011071025, 1208171516110619
2011071024, 0112081909030513
2011071023, 1514181017201209
2011071022, 0114180713100320
2011071021, 1718200412091415
2011071020, 1806021013080117
2011071019, 0616041901170213
2011071018, 1110200914050108
2011071017, 1408041016171801
2011071016, 1003201518111305
2011071015, 0714182006101905
2011071014, 1804082011091312
2011071013, 1601121718100809
2011071012, 0406150901191416
2011071011, 0406020917161511
2011071010, 1902091003050816
2011071009, 1318151420161201
2011071008, 1316070305111906
2011071007, 0719100516121713
2011071006, 1309070803041701
2011071005, 1702200819061210
2011071004, 1417060309191513
2011071003, 0809070411122018
2011071002, 1420071918131506
2011071001, 1016031506121418
2011070984, 1716071911040809
2011070983, 1713101603180805
2011070982, 1803021912070509
2011070981, 1207171516180620
2011070980, 0811091014061801
2011070979, 1603050918100714
2011070978, 1819040702011405
2011070977, 0812131014200618
2011070976, 0618051603190910
2011070975, 1910021117160305
2011070974, 1203200816110513
2011070973, 1320111905040617
2011070972, 1219200413061618
2011070971, 1405061801071303
2011070970, 0613121517090305
2011070969, 1502110801201418
2011070968, 0212051019010916
2011070967, 1901171106150307
2011070966, 1614061320010512
2011070965, 1417051218130206
2011070964, 1716181206050208
2011070963, 0807150904121806
2011070962, 2009021204080701
2011070961, 1801160703051702
2011070960, 0503092016150118
2011070959, 0204180108121519
2011070958, 0607051403130118
2011070957, 2007080111180413
2011070956, 1612031420100207
2011070955, 0401100511121606
2011070954, 1112151819070405
2011070953, 0815200210071301
2011070952, 1320091208191114
2011070951, 0316140604201319
2011070950, 1917050308141015
2011070949, 1708100911141502
2011070948, 0406100917031201
2011070947, 1102060905141820
2011070946, 1512010414090611
2011070945, 2003160919171210
2011070944, 0911180801051317
2011070943, 0803201105171804
2011070942, 1807110310041712
2011070941, 0603071802162014
2011070940, 1707020908061314
2011070939, 0619160904021405
2011070938, 0620051513091417
2011070937, 1608122019050913
2011070936, 0906160705011903
2011070935, 0104161113070205
2011070934, 1106150214091704
2011070933, 1307151019040311
2011070932, 0713201011021901
2011070931, 1006180701030417
2011070930, 0716061713092010
2011070929, 0918041720070102
2011070928, 2013050610030117
2011070927, 1603191118011014
2011070926, 1319150316080411
2011070925, 1511011816090608
2011070924, 1914030218091512
2011070923, 0901171216131903
2011070922, 0919081106031620
2011070921, 1706160214050911
2011070920, 0307051509162019
2011070919, 0720041319121609
2011070918, 0917100704120511
2011070917, 1219050107170811
2011070916, 0416090110052007
2011070915, 1317060115112003
2011070914, 0201040312091506
2011070913, 1820070114171215
2011070912, 0711082015121416
2011070911, 1404060803170116
2011070910, 1201150614171120
2011070909, 0212090706080114
2011070908, 0110170702082005
2011070907, 0415082019181005
2011070906, 1809190820100403
2011070905, 1217101506071120
2011070904, 0810040612141811
2011070903, 0601091203181715
2011070902, 2012051503071802
2011070901, 1613080602011415
2011070884, 1608121017200411
2011070883, 0418150113030519
2011070882, 0120120519070814
2011070881, 0611071814020812
2011070880, 0615011809141602
2011070879, 0712171905030111
2011070878, 1508091411040510
2011070877, 0119070310201113
2011070876, 0513151807121904
2011070875, 0612131720031804
2011070874, 1102161519032001
2011070873, 0518041115100612
2011070872, 0413080119141009
2011070871, 0609120508200219
2011070870, 2002121513060407
2011070869, 0715110901180513
2011070868, 1214040213100611
2011070867, 0916041001081119
2011070866, 1814200117071615
2011070865, 0513170906021916
2011070864, 0311050720080401
2011070863, 0409191807122001
2011070862, 1512051113081017
2011070861, 1508010718041119
2011070860, 0517100915141613
2011070859, 1115171418020709
2011070858, 0720080619131103
2011070857, 1002181211072005
2011070856, 1801170813051420
2011070855, 1201070911041017
2011070854, 0402091805060813
2011070853, 1401191808200315
2011070852, 1014080420171207
2011070851, 1819120107080416
2011070850, 0413100118070219
2011070849, 0407101911181220
2011070848, 2003180917021019
2011070847, 1517120407031119
2011070846, 1613030112190520
2011070845, 1319101506020809
2011070844, 1518100106071108
2011070843, 0519062015171101
2011070842, 1017110706140102
2011070841, 0305101306011207
2011070840, 1703101108181304
2011070839, 0703180806021217
2011070838, 1814030417080705
2011070837, 0104190915052012
2011070836, 1913030604161417
2011070835, 1110180114081317
2011070834, 1907120620150810
2011070833, 1908151104161206
2011070832, 1607040906011020
2011070831, 0901150603171107
2011070830, 0411051012152014
2011070829, 1210050703130420
2011070828, 1607151006011214
2011070827, 1312160609080103
2011070826, 1218150907010616
2011070825, 0620120302041705
2011070824, 1106130716191018
2011070823, 1305070618091904
2011070822, 0512031709130615
2011070821, 1610080609020119
2011070820, 1617011512182006
2011070819, 0305111812081909
2011070818, 0316121115130408
2011070817, 0806050310190201
2011070816, 1409101901170616
2011070815, 1320171511020419
2011070814, 1006072008120411
2011070813, 1910020512180713
2011070812, 1013120115190603
2011070811, 0607122001110503
2011070810, 0610111304180207
2011070809, 2003120806150917
2011070808, 1901040816120306
2011070807, 1017051307140108
2011070806, 0420150712180119
2011070805, 1518082007020417
2011070804, 1011051904151706
2011070803, 1519050118071404
2011070802, 1509120614130201
2011070801, 1205151714131901
2011070784, 1604031110191707
2011070783, 0611161003020408
2011070782, 1810160503090711
2011070781, 1606011108101705
2011070780, 0918200511030102
2011070779, 1909061318170120
2011070778, 1211051419130418
2011070777, 1007130511080106
2011070776, 0811170307151806
2011070775, 1501021209061105
2011070774, 1415180609170108
2011070773, 0403011413180517
2011070772, 0907170305161502
2011070771, 1910151207060320
2011070770, 0702030604150805
2011070769, 1914161802060803
2011070768, 2004100514070919
2011070767, 0115080603191707
2011070766, 1512101703081801
2011070765, 1102190504100718
2011070764, 0511190417071206
2011070763, 2018191711050809
2011070762, 1615091319050714
2011070761, 0708171206131902
2011070760, 1501081606181110
2011070759, 1706150816071902
2011070758, 1902151320091211
2011070757, 0120050308120618
2011070756, 1314050415120609
2011070755, 0401100720091405
2011070754, 1513031810010920
2011070753, 1108181719151016
2011070752, 1504060908010717
2011070751, 1208140209180610
2011070750, 1503191114200116
2011070749, 1510040807061702
2011070748, 1006140520091204
2011070747, 0105110408020719
2011070746, 1618011006080317
2011070745, 0715021006181101
2011070744, 0406120919140115
2011070743, 0204011105121820
2011070742, 0906201617150218
2011070741, 1905111510201402
2011070740, 1903081110051320
2011070739, 1411060118050717
2011070738, 1613041819021411
2011070737, 0507151913060804
2011070736, 1520101701021412
2011070735, 0620021018111419
2011070734, 2005041711081403
2011070733, 1020040809140311
2011070732, 1705141501081620
2011070731, 1016061211190414
2011070730, 0311020516141907
2011070729, 1318150905081203
2011070728, 0405171810152002
2011070727, 0412171606100709
2011070726, 0717120809021016
2011070725, 1805020810121403
2011070724, 0804061518090316
2011070723, 0310061404190115
2011070722, 0308010914121907
2011070721, 1216080907051019
2011070720, 1106101603010204
2011070719, 0509131604060712
2011070718, 0218030120061611
2011070717, 0311181619200412
2011070716, 1017041511020318
2011070715, 0904111501081316
2011070714, 0706080420091901
2011070713, 1704151812161901
2011070712, 0210131604201701
2011070711, 1611150203201204
2011070710, 0205120420031007
2011070709, 0517011606110207
2011070708, 1517041419090301
2011070707, 0104020311162005
2011070706, 0103152017140612
2011070705, 1704080520090713
2011070704, 1501021612060513
2011070703, 1411021709070816
2011070702, 1208060715011610
2011070701, 1004080513120601
2011070684, 0705200906171803
2011070683, 0720111703141809
2011070682, 0216061211051514
2011070681, 1819131214080105
2011070680, 1415131706160820
2011070679, 1107101412031608
2011070678, 0605012002111803
2011070677, 1510020917071119
2011070676, 1711090806010704
2011070675, 0215201019110516
2011070674, 1617110905151303
2011070673, 1902201417051810
2011070672, 1813040115050217
2011070671, 0613090317181210
2011070670, 1211080309041520
2011070669, 2019160712150210
2011070668, 0620161310091404
2011070667, 0407020309160617
2011070666, 1008070516151814
2011070665, 0407150811030905
2011070664, 1012140806201119
2011070663, 1418060516080420
2011070662, 0515031413161204
2011070661, 0318132014091117
2011070660, 0816171504121113
2011070659, 1913021610080918
2011070658, 1112071301140403
2011070657, 1516181401061907
2011070656, 0413011810120702
2011070655, 0904100115201407
2011070654, 0603041510011618
2011070653, 1020051501021109
2011070652, 1510200307160904
2011070651, 0212041807061309
2011070650, 0105160218100817
2011070649, 0206201301051912
2011070648, 1801130503021120
2011070647, 1320180217080506
2011070646, 1713061214190216
2011070645, 1820191209151706
2011070644, 1316060901140408
2011070643, 0218191103141707
2011070642, 1609011519110820
2011070641, 0310190904130112
2011070640, 1807152004120810
2011070639, 1910011604091712
2011070638, 1804121119070901
2011070637, 1103182015100401
2011070636, 0610112001040708
2011070635, 1214081316060111
2011070634, 0905180112101303
2011070633, 0317121609101302
2011070632, 0419140818051301
2011070631, 0715201611081217
2011070630, 1102090508161206
2011070629, 1716111520120802
2011070628, 0113180309022005
2011070627, 2003141505131809
2011070626, 0708181712161015
2011070625, 0502121817071411
2011070624, 1701131216100803
2011070623, 2006181710030512
2011070622, 1308100601150905
2011070621, 1320100503060801
2011070620, 0314022015050118
2011070619, 1514091807131020
2011070618, 1711131006151401
2011070617, 0801061920171203
2011070616, 0308191712200718
2011070615, 0107141311050419
2011070614, 1613030410140120
2011070613, 1107040803051210
2011070612, 1002050415191408
2011070611, 1203050419081302
2011070610, 1401200811041218
2011070609, 0410190309011415
2011070608, 1004050714111918
2011070607, 1609110803041720
2011070606, 0816071204020917
2011070605, 0208051619011711
2011070604, 0907180804111906
2011070603, 0117161814061105
2011070602, 1112081605062010
2011070601, 0114191509050206
2011070584, 1314100915110818
2011070583, 1013110112071918
2011070582, 1219030906170705
2011070581, 1816150313010520
2011070580, 1301190809071203
2011070579, 1518190111200407
2011070578, 0914150717100405
2011070577, 0919150602101204
2011070576, 0917180120101614
2011070575, 1007171914130218
2011070574, 0409071706031118
2011070573, 0620100716030211
2011070572, 0805131510200317
2011070571, 1403181110041316
2011070570, 0510081816030920
2011070569, 2019010416101511
2011070568, 0217011815110913
2011070567, 1203181114011020
2011070566, 1901161104101303
2011070565, 0814020304171011
2011070564, 1606041507122005
2011070563, 0519141506111709
2011070562, 1516181103100709
2011070561, 0615030902081716
2011070560, 1309181105160119
2011070559, 0910151213031108
2011070558, 0206011117140313
2011070557, 1211070518160419
2011070556, 0120141215170310
2011070555, 1308031606170515
2011070554, 1412150418171106
2011070553, 1214200309181013
2011070552, 1303191509081114
2011070551, 1107051614091017
2011070550, 1406041903150818
2011070549, 0709040817151610
2011070548, 0912071904080213
2011070547, 0106071702031012
2011070546, 1501190812130509
2011070545, 1014150619111602
2011070544, 0108171809030711
2011070543, 1405010813171806
2011070542, 0107160510181915
2011070541, 0220180312171009
2011070540, 1709100306051419
2011070539, 0906131502041911
2011070538, 0702010509201506
2011070537, 0311172016060812
2011070536, 0511181603022017
2011070535, 1808100716111901
2011070534, 0710011402081905
2011070533, 1406121603130809
2011070532, 0302131112080420
2011070531, 1609060219201801
2011070530, 0102200519180815
2011070529, 0315161202191406
2011070528, 0118201307020609
2011070527, 0902170518061901
2011070526, 0511130314201209
2011070525, 0117100706190420
2011070524, 0116120408111510
2011070523, 1213170902031807
2011070522, 1213181510110317
2011070521, 0915122002191011
2011070520, 0619180520171601
2011070519, 1511061914010309
2011070518, 1407201619091106
2011070517, 1319170310120714
2011070516, 0110081819021415
2011070515, 0115060820041811
2011070514, 0412081610180109
2011070513, 1120010613091015
2011070512, 0304091802190115
2011070511, 1015201711071816
2011070510, 0510081219111803
2011070509, 0113091220041518
2011070508, 0710090501150419
2011070507, 0908141016200211
2011070506, 0920031511020413
2011070505, 1409080106051607
2011070504, 2017051509180802
2011070503, 1603130514200118
2011070502, 0903051911180715
2011070501, 1412011502180913
2011070484, 1401050903081315
2011070483, 0514160609030802
2011070482, 1704131106141018
2011070481, 1508180403110617
2011070480, 0601181702110409
2011070479, 1102161317100706
2011070478, 1102100320180613
2011070477, 1103011314190805
2011070476, 0201111510041205
2011070475, 1306191709182005
2011070474, 1713060315142002
2011070473, 1719061304140912
2011070472, 1511200813040902
2011070471, 0517010320140912
2011070470, 0514171307091104
2011070469, 0719131204171406
2011070468, 1518030511191017
2011070467, 0613041905161209
2011070466, 1209191106010308
2011070465, 1904100501181307
2011070464, 1918170212070901
2011070463, 1204180203051417
2011070462, 0802121307140911
2011070461, 0307130619141116
2011070460, 0814020513061204
2011070459, 1014081813162005
2011070458, 1019011602071206
2011070457, 0814110105120615
2011070456, 0814051801040702
2011070455, 1814081002071112
2011070454, 0619011215080903
2011070453, 0305100209121318
2011070452, 0309140102131704
2011070451, 1518101303121911
2011070450, 1810200108041605
2011070449, 0901161820140513
2011070448, 0408170711140605
2011070447, 1102122016040318
2011070446, 1711200616040714
2011070445, 1513200901031216
2011070444, 1106180520011417
2011070443, 1420111603021504
2011070442, 1506021716091014
2011070441, 0602141220041713
2011070440, 0204160705151806
2011070439, 0512081706031910
2011070438, 1218200206011910
2011070437, 0402061710130815
2011070436, 1608030213181917
2011070435, 0102051419091507
2011070434, 1512092006081013
2011070433, 1517140901120220
2011070432, 1706082004071819
2011070431, 0213201810141911
2011070430, 0213031209081714
2011070429, 1603050706091314
2011070428, 1016040802121417
2011070427, 1013121903061807
2011070426, 0919110508021718
2011070425, 0210181601191713
2011070424, 0504180601091510
2011070423, 0919070502180406
2011070422, 1320180310070802
2011070421, 1502161809121320
2011070420, 1806130717121914
2011070419, 0516150810091913
2011070418, 0715050116041314
2011070417, 0104100602191407
